trace,l1_fraction,l2_multiplier,cell,target,seed,iteration,policy,l2_admissions,l2_rejections,l2_evictions,l2_decisions,l1_evictions,removal_rejections,removal_rejections_window,removal_promotions,resident_evictions,resident_evictions_window,evictions_with_orphans,evictions_with_orphans_window,share_evictions_with_orphans,share_evictions_with_orphans_window,orphaned_blocks,orphaned_blocks_window,orphaned_bytes,orphaned_bytes_window,orphaned_blocks_per_eviction
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",binary,2,0,pi0,246222,9747,171437,181184,255969,9747,4390,61123,171437,73807,73604,31434,0.42933555766841464,0.4258945628463425,361636,149792,379124097024,157068296192,2.1094396192187217
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",binary,2,1,pi1,255969,0,180273,180273,255969,0,0,61682,180273,77959,74261,31541,0.411936340993937,0.4045844610628664,384089,155731,400085362688,162070183936,2.1305963732783058
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",binary,2,2,pi2,245894,10075,170049,180124,255969,10075,4856,62189,170049,72960,74238,31623,0.43656828325953106,0.4334292763157895,425773,171253,446367465472,179570657280,2.50382536798217
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",binary,2,3,pi3,255969,0,180152,180152,255969,0,0,61768,180152,77907,75349,32221,0.41825236466983434,0.4135828616170562,421058,170014,437730613248,176630919168,2.337237443936232
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",next_use,4,0,pi0,255884,85,180739,180824,255969,85,77,61440,180739,78159,73093,31201,0.40441188675382733,0.39919906856536036,350528,142816,367417186304,149709035520,1.9394154001073372
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",next_use,4,1,pi1,255845,124,179982,180106,255969,124,71,62072,179982,77744,71789,30614,0.3988676645442322,0.39377958427660015,322992,133493,338564024320,139966461952,1.7945794579457945
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",next_use,4,2,pi2,255516,453,179625,180078,255969,453,280,62165,179625,77515,72021,30701,0.4009519832985386,0.3960652776881894,333401,136469,349506779136,143092340736,1.8560946416144746
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",next_use,4,3,pi3,255775,194,179948,180142,255969,194,115,62072,179948,77756,72024,30680,0.40024896081090094,0.3945676217912444,331299,136299,347261417472,142896965632,1.8410818680952274
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",binary,1,0,pi0,246421,9548,171622,181170,255969,9548,4312,61136,171622,73884,73406,31233,0.42771905699735463,0.42273022575929836,361168,147856,378628296704,155038216192,2.1044388248592836
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",binary,1,1,pi1,255967,2,180282,180284,255969,2,1,61723,180282,77959,73726,31315,0.40894820337027543,0.40168550135327546,375663,152239,392847069184,159173255168,2.083752121676041
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",binary,1,2,pi2,247180,8789,171433,180222,255969,8789,4161,62090,171433,73672,74717,31932,0.4358379075207224,0.43343468346183084,454824,183303,476784060416,192207126528,2.6530714623205567
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",binary,1,3,pi3,255968,1,180111,180112,255969,1,1,61865,180111,77854,74574,31645,0.41404467245198795,0.4064659490841832,415860,167616,434318745600,175021453312,2.3089095058047535
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",binary,3,0,pi0,246436,9533,171744,181277,255969,9533,4388,61040,171744,73853,73598,31334,0.4285331656418856,0.4242752494820793,360895,147426,378343065600,154587035648,2.101354341345258
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",binary,3,1,pi1,255968,1,180366,180367,255969,1,1,61604,180366,77977,74016,31447,0.41036558996706696,0.4032855842107288,379478,154121,395858747392,160695164928,2.103933113779759
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",binary,3,2,pi2,245653,10316,169923,180239,255969,10316,4754,62076,169923,73107,74384,31726,0.4377512167275766,0.4339666516202279,441709,179768,463059685376,188500410368,2.5994656403194387
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",binary,3,3,pi3,255968,1,180105,180106,255969,1,0,61860,180105,77936,74871,31802,0.4157075039560256,0.4080527612399918,417902,167564,435638951936,174556780544,2.320324255295522
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",binary,4,0,pi0,246365,9604,171637,181241,255969,9604,4351,61076,171637,73902,73496,31301,0.4282060394903197,0.4235474006116208,360510,149268,377940398080,156517933056,2.1004212378449867
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",binary,4,1,pi1,255969,0,180249,180249,255969,0,0,61757,180249,77928,73769,31280,0.4092616325194592,0.4013961605584642,379171,153688,395856828416,160372330496,2.103595581667582
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",binary,4,2,pi2,246236,9733,170525,180258,255969,9733,4721,62061,170525,73144,74335,31694,0.43591848702536284,0.4333096357869408,427237,173726,447877197824,182160304128,2.5054214924497873
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",binary,4,3,pi3,255968,1,180082,180083,255969,1,0,61875,180082,77900,74511,31752,0.41376150864606126,0.407599486521181,407099,164913,424640905216,171909396480,2.2606312679779212
