trace,cell,target,seed,iteration,policy,window,requested_tokens,avoided_tokens,pi0_avoided_tokens,delta_tokens_vs_pi0,delta_input_token_points_vs_pi0,terminal_common_population_ranking_delta,ranking_utility_sign_agreement
toolagent_trace,"l1=0.02,l2x1",binary,4,2,pi2,full,83026370,37703489,38130583,-427094,-0.5144076514485699,,not_applicable
toolagent_trace,"l1=0.02,l2x1",binary,4,2,pi2,label,47202963,21428419,21791401,-362982,-0.7689813878844851,,not_applicable
toolagent_trace,"l1=0.02,l2x1",binary,4,3,pi3,full,83026370,37545501,38130583,-585082,-0.7046941833058581,0.08788899049998156,opposite
toolagent_trace,"l1=0.02,l2x1",binary,4,3,pi3,label,47202963,21408112,21791401,-383289,-0.8120019923325575,0.08788899049998156,opposite
toolagent_trace,"l1=0.02,l2x1",next_use,0,0,pi0,full,83026370,37967787,37967787,0,0.0,,not_applicable
toolagent_trace,"l1=0.02,l2x1",next_use,0,0,pi0,label,47202963,21632189,21632189,0,0.0,,not_applicable
toolagent_trace,"l1=0.02,l2x1",next_use,0,1,pi1,full,83026370,38090774,37967787,122987,0.1481300459119193,,not_applicable
toolagent_trace,"l1=0.02,l2x1",next_use,0,1,pi1,label,47202963,21630289,21632189,-1900,-0.004025171046995503,,not_applicable
toolagent_trace,"l1=0.02,l2x1",next_use,0,2,pi2,full,83026370,38229979,37967787,262192,0.31579364483838085,,not_applicable
toolagent_trace,"l1=0.02,l2x1",next_use,0,2,pi2,label,47202963,21604654,21632189,-27535,-0.0583332025152743,,not_applicable
toolagent_trace,"l1=0.02,l2x1",next_use,0,3,pi3,full,83026370,38203329,37967787,235542,0.2836954090610007,0.00023521337287682464,same
toolagent_trace,"l1=0.02,l2x1",next_use,0,3,pi3,label,47202963,21683502,21632189,51313,0.10870715891288435,0.00023521337287682464,same
toolagent_trace,"l1=0.02,l2x1",next_use,1,0,pi0,full,83026370,37946283,37946283,0,0.0,,not_applicable
toolagent_trace,"l1=0.02,l2x1",next_use,1,0,pi0,label,47202963,21596861,21596861,0,0.0,,not_applicable
toolagent_trace,"l1=0.02,l2x1",next_use,1,1,pi1,full,83026370,38012403,37946283,66120,0.07963734895310971,,not_applicable
toolagent_trace,"l1=0.02,l2x1",next_use,1,1,pi1,label,47202963,21570350,21596861,-26511,-0.056163847172051466,,not_applicable
toolagent_trace,"l1=0.02,l2x1",next_use,1,2,pi2,full,83026370,38183822,37946283,237539,0.2861006689802288,,not_applicable
toolagent_trace,"l1=0.02,l2x1",next_use,1,2,pi2,label,47202963,21624653,21596861,27792,0.05887765986215738,,not_applicable
toolagent_trace,"l1=0.02,l2x1",next_use,1,3,pi3,full,83026370,37999490,37946283,53207,0.06408445894960842,0.008056663330556213,same
toolagent_trace,"l1=0.02,l2x1",next_use,1,3,pi3,label,47202963,21574333,21596861,-22528,-0.04772581755090247,0.008056663330556213,opposite
toolagent_trace,"l1=0.02,l2x1",next_use,2,0,pi0,full,83026370,37974463,37974463,0,0.0,,not_applicable
toolagent_trace,"l1=0.02,l2x1",next_use,2,0,pi0,label,47202963,21595325,21595325,0,0.0,,not_applicable
toolagent_trace,"l1=0.02,l2x1",next_use,2,1,pi1,full,83026370,37895042,37974463,-79421,-0.09565756036305093,,not_applicable
toolagent_trace,"l1=0.02,l2x1",next_use,2,1,pi1,label,47202963,21545149,21595325,-50176,-0.10629841181791914,,not_applicable
toolagent_trace,"l1=0.02,l2x1",next_use,2,2,pi2,full,83026370,38248574,37974463,274111,0.3301493248470335,,not_applicable
toolagent_trace,"l1=0.02,l2x1",next_use,2,2,pi2,label,47202963,21677389,21595325,82064,0.17385349305296788,,not_applicable
toolagent_trace,"l1=0.02,l2x1",next_use,2,3,pi3,full,83026370,38296450,37974463,321987,0.3878129322045514,0.002157918489496591,same
toolagent_trace,"l1=0.02,l2x1",next_use,2,3,pi3,label,47202963,21659837,21595325,64512,0.1366693866230389,0.002157918489496591,same
toolagent_trace,"l1=0.02,l2x1",next_use,3,0,pi0,full,83026370,37913427,37913427,0,0.0,,not_applicable
toolagent_trace,"l1=0.02,l2x1",next_use,3,0,pi0,label,47202963,21569213,21569213,0,0.0,,not_applicable
toolagent_trace,"l1=0.02,l2x1",next_use,3,1,pi1,full,83026370,38206451,37913427,293024,0.35292883453774987,,not_applicable
toolagent_trace,"l1=0.02,l2x1",next_use,3,1,pi1,label,47202963,21645102,21569213,75889,0.1607716871502325,,not_applicable
toolagent_trace,"l1=0.02,l2x1",next_use,3,2,pi2,full,83026370,38086131,37913427,172704,0.20801102107679764,,not_applicable
toolagent_trace,"l1=0.02,l2x1",next_use,3,2,pi2,label,47202963,21652782,21569213,83569,0.1770418522244038,,not_applicable
toolagent_trace,"l1=0.02,l2x1",next_use,3,3,pi3,full,83026370,38117851,37913427,204424,0.24621575048987449,0.005834390041621701,same
toolagent_trace,"l1=0.02,l2x1",next_use,3,3,pi3,label,47202963,21628718,21569213,59505,0.12606200165866707,0.005834390041621701,same
toolagent_trace,"l1=0.02,l2x1",next_use,4,0,pi0,full,83026370,37930923,37930923,0,0.0,,not_applicable
toolagent_trace,"l1=0.02,l2x1",next_use,4,0,pi0,label,47202963,21594301,21594301,0,0.0,,not_applicable
toolagent_trace,"l1=0.02,l2x1",next_use,4,1,pi1,full,83026370,38096371,37930923,165448,0.1992716290017256,,not_applicable
toolagent_trace,"l1=0.02,l2x1",next_use,4,1,pi1,label,47202963,21623086,21594301,28785,0.060981341361981876,,not_applicable
toolagent_trace,"l1=0.02,l2x1",next_use,4,2,pi2,full,83026370,38258733,37930923,327810,0.3948263666109936,,not_applicable
toolagent_trace,"l1=0.02,l2x1",next_use,4,2,pi2,label,47202963,21687598,21594301,93297,0.19765072798502076,,not_applicable
toolagent_trace,"l1=0.02,l2x1",next_use,4,3,pi3,full,83026370,38065733,37930923,134810,0.16237010000557653,-0.008297696789295622,opposite
toolagent_trace,"l1=0.02,l2x1",next_use,4,3,pi3,label,47202963,21600046,21594301,5745,0.012170846139467981,-0.008297696789295622,opposite
toolagent_trace,"l1=0.02,l2x4",binary,0,0,pi0,full,83026370,45009680,45009680,0,0.0,,not_applicable
toolagent_trace,"l1=0.02,l2x4",binary,0,0,pi0,label,47202963,25259437,25259437,0,0.0,,not_applicable
toolagent_trace,"l1=0.02,l2x4",binary,0,1,pi1,full,83026370,45251801,45009680,242121,0.291619397548032,,not_applicable
toolagent_trace,"l1=0.02,l2x4",binary,0,1,pi1,label,47202963,25575495,25259437,316058,0.6695723740901603,,not_applicable
toolagent_trace,"l1=0.02,l2x4",binary,0,2,pi2,full,83026370,45089104,45009680,79424,0.09566117367289453,,not_applicable
toolagent_trace,"l1=0.02,l2x4",binary,0,2,pi2,label,47202963,25533219,25259437,273782,0.580010199783433,,not_applicable
toolagent_trace,"l1=0.02,l2x4",binary,0,3,pi3,full,83026370,45185495,45009680,175815,0.21175802338461863,0.02350342373760228,same
toolagent_trace,"l1=0.02,l2x4",binary,0,3,pi3,label,47202963,25522355,25259437,262918,0.5569946954389283,0.02350342373760228,same
toolagent_trace,"l1=0.02,l2x4",binary,1,0,pi0,full,83026370,45121229,45121229,0,0.0,,not_applicable
toolagent_trace,"l1=0.02,l2x4",binary,1,0,pi0,label,47202963,25358691,25358691,0,0.0,,not_applicable
toolagent_trace,"l1=0.02,l2x4",binary,1,1,pi1,full,83026370,45248445,45121229,127216,0.15322360835479137,,not_applicable
toolagent_trace,"l1=0.02,l2x4",binary,1,1,pi1,label,47202963,25554854,25358691,196163,0.4155734884693573,,not_applicable
toolagent_trace,"l1=0.02,l2x4",binary,1,2,pi2,full,83026370,45056457,45121229,-64772,-0.07801376839671541,,not_applicable
toolagent_trace,"l1=0.02,l2x4",binary,1,2,pi2,label,47202963,25504054,25358691,145363,0.3079531257391618,,not_applicable
toolagent_trace,"l1=0.02,l2x4",binary,1,3,pi3,full,83026370,45230869,45121229,109640,0.13205443041770945,0.022622346027611262,same
toolagent_trace,"l1=0.02,l2x4",binary,1,3,pi3,label,47202963,25505702,25358691,147011,0.311444431994661,0.022622346027611262,same
toolagent_trace,"l1=0.02,l2x4",binary,2,0,pi0,full,83026370,45138940,45138940,0,0.0,,not_applicable
toolagent_trace,"l1=0.02,l2x4",binary,2,0,pi0,label,47202963,25334817,25334817,0,0.0,,not_applicable
toolagent_trace,"l1=0.02,l2x4",binary,2,1,pi1,full,83026370,45155009,45138940,16069,0.019354091958976406,,not_applicable
toolagent_trace,"l1=0.02,l2x4",binary,2,1,pi1,label,47202963,25507229,25334817,172412,0.3652567318708362,,not_applicable
toolagent_trace,"l1=0.02,l2x4",binary,2,2,pi2,full,83026370,45128081,45138940,-10859,-0.013078977197244683,,not_applicable
toolagent_trace,"l1=0.02,l2x4",binary,2,2,pi2,label,47202963,25467921,25334817,133104,0.2819822984417313,,not_applicable
toolagent_trace,"l1=0.02,l2x4",binary,2,3,pi3,full,83026370,45177933,45138940,38993,0.04696459691059599,0.022046145309769116,same
toolagent_trace,"l1=0.02,l2x4",binary,2,3,pi3,label,47202963,25544999,25334817,210182,0.44527289526295205,0.022046145309769116,same
toolagent_trace,"l1=0.02,l2x4",binary,3,0,pi0,full,83026370,45025304,45025304,0,0.0,,not_applicable
toolagent_trace,"l1=0.02,l2x4",binary,3,0,pi0,label,47202963,25308589,25308589,0,0.0,,not_applicable
toolagent_trace,"l1=0.02,l2x4",binary,3,1,pi1,full,83026370,45245260,45025304,219956,0.2649230599868451,,not_applicable
toolagent_trace,"l1=0.02,l2x4",binary,3,1,pi1,label,47202963,25586361,25308589,277772,0.5884630589821236,,not_applicable
toolagent_trace,"l1=0.02,l2x4",binary,3,2,pi2,full,83026370,44989923,45025304,-35381,-0.04261417185889254,,not_applicable
toolagent_trace,"l1=0.02,l2x4",binary,3,2,pi2,label,47202963,25425103,25308589,116514,0.24683619966822845,,not_applicable
toolagent_trace,"l1=0.02,l2x4",binary,3,3,pi3,full,83026370,45184427,45025304,159123,0.19165356741478642,0.023302093466324725,same
toolagent_trace,"l1=0.02,l2x4",binary,3,3,pi3,label,47202963,25533687,25308589,225098,0.4768726064929441,0.023302093466324725,same
toolagent_trace,"l1=0.02,l2x4",binary,4,0,pi0,full,83026370,45087578,45087578,0,0.0,,not_applicable
toolagent_trace,"l1=0.02,l2x4",binary,4,0,pi0,label,47202963,25319562,25319562,0,0.0,,not_applicable
toolagent_trace,"l1=0.02,l2x4",binary,4,1,pi1,full,83026370,45243034,45087578,155456,0.18723689834928348,,not_applicable
toolagent_trace,"l1=0.02,l2x4",binary,4,1,pi1,label,47202963,25611042,25319562,291480,0.6175036088306575,,not_applicable
toolagent_trace,"l1=0.02,l2x4",binary,4,2,pi2,full,83026370,45090275,45087578,2697,0.0032483655494031597,,not_applicable
toolagent_trace,"l1=0.02,l2x4",binary,4,2,pi2,label,47202963,25483922,25319562,164360,0.3481984806758847,,not_applicable
toolagent_trace,"l1=0.02,l2x4",binary,4,3,pi3,full,83026370,45202070,45087578,114492,0.13789835687143734,0.024118486941549055,same
toolagent_trace,"l1=0.02,l2x4",binary,4,3,pi3,label,47202963,25515815,25319562,196253,0.41576415446632026,0.024118486941549055,same
toolagent_trace,"l1=0.02,l2x4",next_use,0,0,pi0,full,83026370,45050826,45050826,0,0.0,,not_applicable
toolagent_trace,"l1=0.02,l2x4",next_use,0,0,pi0,label,47202963,25552861,25552861,0,0.0,,not_applicable
toolagent_trace,"l1=0.02,l2x4",next_use,0,1,pi1,full,83026370,45382082,45050826,331256,0.3989768551846841,,not_applicable
toolagent_trace,"l1=0.02,l2x4",next_use,0,1,pi1,label,47202963,25582064,25552861,29203,0.061866878992320885,,not_applicable
toolagent_trace,"l1=0.02,l2x4",next_use,0,2,pi2,full,83026370,45477826,45050826,427000,0.5142944344068036,,not_applicable
toolagent_trace,"l1=0.02,l2x4",next_use,0,2,pi2,label,47202963,25652228,25552861,99367,0.2105100902246327,,not_applicable
toolagent_trace,"l1=0.02,l2x4",next_use,0,3,pi3,full,83026370,45446516,45050826,395690,0.4765835240056864,0.012844633349430146,same
toolagent_trace,"l1=0.02,l2x4",next_use,0,3,pi3,label,47202963,25594573,25552861,41712,0.08836733405909286,0.012844633349430146,same
toolagent_trace,"l1=0.02,l2x4",next_use,1,0,pi0,full,83026370,45022008,45022008,0,0.0,,not_applicable
toolagent_trace,"l1=0.02,l2x4",next_use,1,0,pi0,label,47202963,25517616,25517616,0,0.0,,not_applicable
toolagent_trace,"l1=0.02,l2x4",next_use,1,1,pi1,full,83026370,45447040,45022008,425032,0.511924103149397,,not_applicable
toolagent_trace,"l1=0.02,l2x4",next_use,1,1,pi1,label,47202963,25633323,25517616,115707,0.24512656122879406,,not_applicable
toolagent_trace,"l1=0.02,l2x4",next_use,1,2,pi2,full,83026370,45354366,45022008,332358,0.4003041443339026,,not_applicable
toolagent_trace,"l1=0.02,l2x4",next_use,1,2,pi2,label,47202963,25568776,25517616,51160,0.10838302671804734,,not_applicable
toolagent_trace,"l1=0.02,l2x4",next_use,1,3,pi3,full,83026370,45427466,45022008,405458,0.4883484608564725,0.01783723166036688,same
toolagent_trace,"l1=0.02,l2x4",next_use,1,3,pi3,label,47202963,25601599,25517616,83983,0.17791891581043334,0.01783723166036688,same
toolagent_trace,"l1=0.02,l2x4",next_use,2,0,pi0,full,83026370,45037016,45037016,0,0.0,,not_applicable
toolagent_trace,"l1=0.02,l2x4",next_use,2,0,pi0,label,47202963,25519679,25519679,0,0.0,,not_applicable
toolagent_trace,"l1=0.02,l2x4",next_use,2,1,pi1,full,83026370,45461895,45037016,424879,0.511739824347373,,not_applicable
toolagent_trace,"l1=0.02,l2x4",next_use,2,1,pi1,label,47202963,25683828,25519679,164149,0.34775147483856045,,not_applicable
toolagent_trace,"l1=0.02,l2x4",next_use,2,2,pi2,full,83026370,45346325,45037016,309309,0.372543084805466,,not_applicable
toolagent_trace,"l1=0.02,l2x4",next_use,2,2,pi2,label,47202963,25543247,25519679,23568,0.04992906907136317,,not_applicable
toolagent_trace,"l1=0.02,l2x4",next_use,2,3,pi3,full,83026370,45484676,45037016,447660,0.539178094863114,0.012879387428483602,same
toolagent_trace,"l1=0.02,l2x4",next_use,2,3,pi3,label,47202963,25617160,25519679,97481,0.20651457833272036,0.012879387428483602,same
toolagent_trace,"l1=0.02,l2x4",next_use,3,0,pi0,full,83026370,45042118,45042118,0,0.0,,not_applicable
toolagent_trace,"l1=0.02,l2x4",next_use,3,0,pi0,label,47202963,25503851,25503851,0,0.0,,not_applicable
toolagent_trace,"l1=0.02,l2x4",next_use,3,1,pi1,full,83026370,45358297,45042118,316179,0.3808175643473272,,not_applicable
toolagent_trace,"l1=0.02,l2x4",next_use,3,1,pi1,label,47202963,25575718,25503851,71867,0.15225103559706624,,not_applicable
toolagent_trace,"l1=0.02,l2x4",next_use,3,2,pi2,full,83026370,45479680,45042118,437562,0.5270156939295311,,not_applicable
toolagent_trace,"l1=0.02,l2x4",next_use,3,2,pi2,label,47202963,25639389,25503851,135538,0.2871387544040403,,not_applicable
toolagent_trace,"l1=0.02,l2x4",next_use,3,3,pi3,full,83026370,45430065,45042118,387947,0.4672575712993354,0.01424421474700327,same
toolagent_trace,"l1=0.02,l2x4",next_use,3,3,pi3,label,47202963,25612985,25503851,109134,0.23120158791726697,0.01424421474700327,same
toolagent_trace,"l1=0.02,l2x4",next_use,4,0,pi0,full,83026370,44991467,44991467,0,0.0,,not_applicable
toolagent_trace,"l1=0.02,l2x4",next_use,4,0,pi0,label,47202963,25454418,25454418,0,0.0,,not_applicable
toolagent_trace,"l1=0.02,l2x4",next_use,4,1,pi1,full,83026370,45340104,44991467,348637,0.4199111679819315,,not_applicable
toolagent_trace,"l1=0.02,l2x4",next_use,4,1,pi1,label,47202963,25569515,25454418,115097,0.24383426947160075,,not_applicable
toolagent_trace,"l1=0.02,l2x4",next_use,4,2,pi2,full,83026370,45371734,44991467,380267,0.45800749809970015,,not_applicable
toolagent_trace,"l1=0.02,l2x4",next_use,4,2,pi2,label,47202963,25563212,25454418,108794,0.23048129415096252,,not_applicable
toolagent_trace,"l1=0.02,l2x4",next_use,4,3,pi3,full,83026370,45361418,44991467,369951,0.44558252998414843,0.013203294573633895,same
toolagent_trace,"l1=0.02,l2x4",next_use,4,3,pi3,label,47202963,25590359,25454418,135941,0.28799251436821877,0.013203294573633895,same
