trace,l1_fraction,l2_multiplier,cell,target,seed,arm,variant,l1_policy,l1_capacity_bytes,l2_policy,l2_capacity_bytes,hit_model,closure,measured_requests,requested_tokens,requested_blocks,avoided_prefill_tokens,l1_avoided_tokens,l2_avoided_tokens,l1_hit_blocks,l2_hit_blocks,l2_present_unusable_blocks,l2_present_unusable_tokens,l1_evictions,l2_admissions,l2_rejections,l2_evictions,l2_ancestor_copy_bytes,l2_byte_seconds,l2_already_held,offline_tiebreak,l2_eviction,l2_sample_width,l2_seed,l2_arm,l2_decisions,l2_byte_seconds_depth_1,l2_avoided_tokens_depth_1,l2_admitted_bytes_depth_1,l2_byte_seconds_depth_2-3,l2_avoided_tokens_depth_2-3,l2_admitted_bytes_depth_2-3,l2_byte_seconds_depth_4-7,l2_avoided_tokens_depth_4-7,l2_admitted_bytes_depth_4-7,l2_byte_seconds_depth_8-15,l2_avoided_tokens_depth_8-15,l2_admitted_bytes_depth_8-15,l2_byte_seconds_depth_16-31,l2_avoided_tokens_depth_16-31,l2_admitted_bytes_depth_16-31,l2_byte_seconds_depth_32-63,l2_avoided_tokens_depth_32-63,l2_admitted_bytes_depth_32-63,l2_byte_seconds_depth_64+,l2_avoided_tokens_depth_64+,l2_admitted_bytes_depth_64+,protected_offer_count,protected_offer_window_count,protected_overflow_offer_count,protected_overflow_offer_window_count,first_round_override_count,first_round_override_window_count,oversized_ineligible_count,oversized_ineligible_window_count,seconds,best_heap_arm,best_heap_avoided_tokens,delta_vs_best_heap_tokens,best_sampled_arm,best_sampled_avoided_tokens,delta_vs_best_sampled_tokens,offline_avoided_tokens
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",next_use,1,B,all,lru,3569307853,learned,14277231411,tree,union,9997,83026370,167732,36359218,32176527,4182691,62876,8185,7090,3628436,255969,255969,0,201722,0,20172952572948.473,0,prefix_first,sampled,16,1,B_all,201722,1204810678.272,2560,5242880,2590691793063.934,780292,8420474880,3723395249874.943,776558,15314788352,4868127157563.393,818481,24864417792,4468217101942.782,793088,24825780224,2840717546805.246,508928,18238597120,1680598913019.9036,502784,12469925888,255969,104814,188995,84105,50478,25384,0,0,80.41951656341553,lru,44875616,-8516398,lru_s,43760238,-7401020,49154186
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",next_use,2,B,all,lru,3569307853,learned,14277231411,tree,union,9997,83026370,167732,36396598,32176527,4220071,62876,8256,6900,3531949,255969,255969,0,201732,0,20173008508737.54,0,prefix_first,sampled,16,2,B_all,201732,1204810678.272,2560,5242880,2609571997128.704,782932,8420474880,3744689840908.288,778752,15314788352,4879158618806.275,812658,24864417792,4450432547690.494,804321,24825780224,2797186139070.4644,522752,18238597120,1690764554455.0403,516096,12469925888,255969,104814,189034,84252,50876,25767,0,0,73.69462776184082,lru,44875616,-8479018,lru_s,43824238,-7427640,49154186
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",next_use,3,B,all,lru,3569307853,learned,14277231411,tree,union,9997,83026370,167732,36477436,32176527,4300909,62876,8415,7027,3597044,255969,255969,0,201415,0,20173006790324.227,0,prefix_first,sampled,16,3,B_all,201415,1204810678.272,2560,5242880,2647375982008.3213,799748,8420474880,3733618025500.6733,805297,15314788352,4799334797473.789,828088,24864417792,4487862368393.217,812544,24825780224,2835423672170.496,512512,18238597120,1668187134099.456,540160,12469925888,255969,104814,188684,83952,50250,25318,0,0,66.72636413574219,lru,44875616,-8398180,lru_s,43935944,-7458508,49154186
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",next_use,4,B,all,lru,3569307853,learned,14277231411,tree,union,9997,83026370,167732,36517483,32176527,4340956,62876,8494,6887,3524512,255969,255969,0,201609,0,20173019353935.875,0,prefix_first,sampled,16,4,B_all,201609,1204810678.272,2560,5242880,2590747801956.353,786426,8420474880,3730402898378.752,807765,15314788352,4870804562200.577,838060,24864417792,4465545539934.211,840161,24825780224,2848565894131.712,554496,18238597120,1665747846655.9993,511488,12469925888,255969,104814,188900,84018,50603,25562,0,0,64.25309705734253,lru,44875616,-8358133,lru_s,43870943,-7353460,49154186
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",next_use,0,B,direct_child,lru,3569307853,learned,14277231411,tree,union,9997,83026370,167732,36456907,32176527,4280380,62876,8371,6905,3534878,255969,236573,19396,182258,0,20173164145020.93,0,prefix_first,sampled,16,0,B_direct_child,201654,1204810678.272,2560,5242880,2625397033650.175,771983,7859640320,3704111536205.8257,814958,14336923648,4827240993902.592,827199,22174568448,4476268474839.042,834048,23654203392,2818823514939.3916,530432,17381998592,1720117780805.6316,499200,12150833152,218531,87924,167202,73682,43252,22179,0,0,80.08855867385864,lru,44875616,-8418709,lru_s,43880023,-7423116,49154186
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",next_use,1,B,direct_child,lru,3569307853,learned,14277231411,tree,union,9997,83026370,167732,36484463,32176527,4307936,62876,8425,6837,3499783,255969,236575,19394,182326,0,20173160238358.527,0,prefix_first,sampled,16,1,B_direct_child,201720,1204810678.272,2560,5242880,2644254479687.6807,784257,7847680000,3692576705300.481,787822,14317703168,4828913427791.87,840945,22081923072,4490706992574.464,814080,23642886144,2819624657768.4478,532992,17458479104,1695879164557.3123,545280,12088193024,218462,87820,167156,73552,43131,21873,0,0,74.59678244590759,lru,44875616,-8391153,lru_s,43760238,-7275775,49154186
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",next_use,2,B,direct_child,lru,3569307853,learned,14277231411,tree,union,9997,83026370,167732,36389335,32176527,4212808,62876,8239,6941,3553310,255969,236590,19379,182391,0,20173132484257.793,0,prefix_first,sampled,16,2,B_direct_child,201770,1204810678.272,2560,5242880,2637598793742.335,768004,7837880320,3724778062483.4556,797471,14331518976,4820483389511.681,834341,22169671680,4492630533713.921,757248,23771060224,2831918258104.32,526336,17447512064,1664518636023.808,526848,12014389248,218545,87870,167309,73702,43256,22154,0,0,84.82059526443481,lru,44875616,-8486281,lru_s,43824238,-7434903,49154186
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",next_use,3,B,direct_child,lru,3569307853,learned,14277231411,tree,union,9997,83026370,167732,36543790,32176527,4367263,62876,8539,6694,3426834,255969,236537,19432,182347,0,20173139007389.7,0,prefix_first,sampled,16,3,B_direct_child,201779,1204810678.272,2560,5242880,2617534958548.993,775284,7854368768,3713571781031.938,777728,14336636928,4805753283710.975,851755,22171543552,4488492491728.896,832512,23713734656,2825035588632.578,560128,17425633280,1721546093058.0483,567296,12122492928,218457,87934,167195,73691,43325,22087,0,0,72.6883442401886,lru,44875616,-8331826,lru_s,43935944,-7392154,49154186
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",next_use,4,B,direct_child,lru,3569307853,learned,14277231411,tree,union,9997,83026370,167732,36420704,32176527,4244177,62876,8300,6906,3535872,255969,236451,19518,182282,0,20173160700676.094,0,prefix_first,sampled,16,4,B_direct_child,201800,1204810678.272,2560,5242880,2631942458681.344,776709,7818665984,3727192147456.0,794990,14352967680,4817104938743.808,835422,22125180928,4480600191217.663,752128,23709558784,2811344563189.76,529920,17412515840,1703771590709.2473,552448,12090970112,218466,87803,167272,73626,43267,22118,0,0,98.08488464355469,lru,44875616,-8454912,lru_s,43870943,-7450239,49154186
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",next_use,0,B,none,lru,3569307853,learned,14277231411,tree,union,9997,83026370,167732,35907540,32176527,3731013,62876,7296,4761,2435429,255969,144966,111003,95786,0,20173194302810.113,0,prefix_first,sampled,16,0,B_none,206789,1204810678.272,2560,5242880,2589649448491.009,615940,4541560832,3699164320079.8735,635758,7505600512,4741823440742.401,728787,10908762112,4428665220509.694,738304,11116785664,2859069094359.037,509952,7668416512,1853617967949.825,499712,5122273280,0,0,0,0,0,0,0,0,117.4634485244751,lru,44875616,-8968076,lru_s,43880023,-7972483,49154186
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",next_use,1,B,none,lru,3569307853,learned,14277231411,tree,union,9997,83026370,167732,35899206,32176527,3722679,62876,7281,4706,2407629,255969,145068,110901,95929,0,20173208992952.324,0,prefix_first,sampled,16,1,B_none,206830,1204810678.272,2560,5242880,2597131066687.4897,607236,4495654912,3692105564940.289,628444,7476414464,4806053180270.593,701655,10898470912,4413853597100.033,753152,11124021248,2854293158219.7754,545792,7614228480,1808567615055.8716,483840,5168404480,0,0,0,0,0,0,0,0,73.321528673172,lru,44875616,-8976410,lru_s,43760238,-7861032,49154186
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",next_use,2,B,none,lru,3569307853,learned,14277231411,tree,union,9997,83026370,167732,35987018,32176527,3810491,62876,7450,4532,2319073,255969,145278,110691,96083,0,20173184604225.535,0,prefix_first,sampled,16,2,B_none,206774,1204810678.272,2560,5242880,2585431742521.3433,613372,4545921024,3667227156496.384,627712,7449464832,4801920112463.871,725695,11000496128,4449709976315.906,775680,11078803456,2854383688669.183,557056,7646029824,1813307117080.5764,508416,5124239360,0,0,0,0,0,0,0,0,73.45372009277344,lru,44875616,-8888598,lru_s,43824238,-7837220,49154186
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",next_use,3,B,none,lru,3569307853,learned,14277231411,tree,union,9997,83026370,167732,35915220,32176527,3738693,62876,7311,4598,2352439,255969,144825,111144,95693,0,20173181903908.86,0,prefix_first,sampled,16,3,B_none,206837,1204810678.272,2560,5242880,2611896014944.258,608260,4539533312,3690042666235.904,622446,7457587200,4787110404833.278,723667,10854623232,4447292943980.542,738816,11169792000,2843752099532.7993,514048,7545296896,1791882963703.807,528896,5079154688,0,0,0,0,0,0,0,0,124.93647336959839,lru,44875616,-8960396,lru_s,43935944,-8020724,49154186
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",next_use,4,B,none,lru,3569307853,learned,14277231411,tree,union,9997,83026370,167732,35963494,32176527,3786967,62876,7405,4549,2328273,255969,144860,111109,95742,0,20173178021036.03,0,prefix_first,sampled,16,4,B_none,206851,1204810678.272,2560,5242880,2571540484122.6255,619524,4498089984,3689852887166.976,622592,7491872768,4735983021113.341,728787,10824146944,4485493548797.952,786944,11104126976,2817177203456.0015,532992,7581644800,1871926065700.8633,493568,5200171008,0,0,0,0,0,0,0,0,126.18411946296692,lru,44875616,-8912122,lru_s,43870943,-7907449,49154186
